YEAR   	THICKNESS      	THICKNESS      	THICKNESS      	THICKNESS      	THICKNESS      	THICKNESS      	THICKNESS      	THICKNESS      	BULK DENSITY   	BULK DENSITY   	BULK DENSITY   	BULK DENSITY   	BULK DENSITY   	BULK DENSITY   	BULK DENSITY   	BULK DENSITY   	CLAY           	CLAY           	CLAY           	CLAY           	CLAY           	CLAY           	CLAY           	CLAY           	COMP DECOMP FAC	COMP DECOMP FAC	COMP DECOMP FAC	COMP DECOMP FAC	COMP DECOMP FAC	COMP DECOMP FAC	COMP DECOMP FAC	COMP DECOMP FAC	SOIL C DECOMP R	SOIL C DECOMP R	SOIL C DECOMP R	SOIL C DECOMP R	SOIL C DECOMP R	SOIL C DECOMP R	SOIL C DECOMP R	SOIL C DECOMP R	INIT SOIL C    	INIT SOIL C    	INIT SOIL C    	INIT SOIL C    	INIT SOIL C    	INIT SOIL C    	INIT SOIL C    	INIT SOIL C    	SOIL C DECOMP  	SOIL C DECOMP  	SOIL C DECOMP  	SOIL C DECOMP  	SOIL C DECOMP  	SOIL C DECOMP  	SOIL C DECOMP  	SOIL C DECOMP  	C INPUT / LYR  	C INPUT / LYR  	C INPUT / LYR  	C INPUT / LYR  	C INPUT / LYR  	C INPUT / LYR  	C INPUT / LYR  	C INPUT / LYR  	HUMIFIED / LYR 	HUMIFIED / LYR 	HUMIFIED / LYR 	HUMIFIED / LYR 	HUMIFIED / LYR 	HUMIFIED / LYR 	HUMIFIED / LYR 	HUMIFIED / LYR 	HUMIFICAT COEF 	HUMIFICAT COEF 	HUMIFICAT COEF 	HUMIFICAT COEF 	HUMIFICAT COEF 	HUMIFICAT COEF 	HUMIFICAT COEF 	HUMIFICAT COEF 	EST SAT CONCN  	EST SAT CONCN  	EST SAT CONCN  	EST SAT CONCN  	EST SAT CONCN  	EST SAT CONCN  	EST SAT CONCN  	EST SAT CONCN  	EST SAT CONT   	EST SAT CONT   	EST SAT CONT   	EST SAT CONT   	EST SAT CONT   	EST SAT CONT   	EST SAT CONT   	EST SAT CONT   
2002	0.050          	0.050          	0.100          	0.200          	0.200          	0.200          	0.200          	0.200          	1.241          	1.241          	1.241          	1.371          	1.427          	1.455          	1.472          	1.477          	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	0.155322       	0.184337       	0.175545       	0.161011       	0.148150       	0.172913       	0.230312       	0.226741       	0.012147       	0.013566       	0.011405       	0.007944       	0.003103       	0.000704       	0.000066       	0.000008       	15.632010      	15.162861      	29.147416      	28.168865      	15.995942      	8.518067       	3.484354       	1.741745       	0.937276       	0.360485       	0.422429       	0.251973       	0.073291       	0.019457       	0.006778       	0.002962       	3.397288       	0.703544       	0.522315       	0.241659       	0.147484       	0.070852       	0.021372       	0.009298       	1.864369       	0.498029       	0.479927       	0.285783       	0.115756       	0.044109       	0.013968       	0.006087       	0.548782       	0.707886       	0.918847       	1.182587       	0.784875       	0.622551       	0.653596       	0.654668       	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	20.541329      	20.541329      	41.082657      	90.731654      	94.446416      	96.301585      	97.413978      	97.784658      
2003	0.050          	0.050          	0.100          	0.200          	0.200          	0.200          	0.200          	0.200          	1.241          	1.241          	1.241          	1.371          	1.427          	1.455          	1.472          	1.477          	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	0.221557       	0.243787       	0.235629       	0.224715       	0.189139       	0.195670       	0.186161       	0.169070       	0.017114       	0.017670       	0.015223       	0.011030       	0.003949       	0.000798       	0.000053       	0.000006       	15.454434      	15.095367      	29.072883      	27.966775      	15.969912      	8.523593       	3.487853       	1.743261       	0.737028       	0.396085       	0.514383       	0.326402       	0.087280       	0.020804       	0.005153       	0.002096       	2.205936       	0.620640       	0.501416       	0.284196       	0.138095       	0.062241       	0.024612       	0.010389       	1.295298       	0.488826       	0.531461       	0.358040       	0.122009       	0.041458       	0.014150       	0.005915       	0.587187       	0.787616       	1.059921       	1.259835       	0.883513       	0.666088       	0.574909       	0.569357       	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	20.541329      	20.541329      	41.082657      	90.731654      	94.446416      	96.301585      	97.413978      	97.784658      
2004	0.050          	0.050          	0.100          	0.200          	0.200          	0.200          	0.200          	0.200          	1.241          	1.241          	1.241          	1.371          	1.427          	1.455          	1.472          	1.477          	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	0.255225       	0.288264       	0.275058       	0.256057       	0.234936       	0.213183       	0.192541       	0.174075       	0.019945       	0.020963       	0.017782       	0.012493       	0.004885       	0.000871       	0.000055       	0.000006       	15.450330      	15.021713      	28.949211      	27.744361      	15.934898      	8.529567       	3.492334       	1.745206       	1.033163       	0.530160       	0.628268       	0.373357       	0.103834       	0.022639       	0.006512       	0.002685       	3.406627       	1.029578       	0.753448       	0.359358       	0.161765       	0.072065       	0.032002       	0.014226       	1.944210       	0.733540       	0.706110       	0.424018       	0.144085       	0.046944       	0.018261       	0.007964       	0.570714       	0.712467       	0.937172       	1.179934       	0.890707       	0.651409       	0.570623       	0.559860       	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	20.541329      	20.541329      	41.082657      	90.731654      	94.446416      	96.301585      	97.413978      	97.784658      
2005	0.050          	0.050          	0.100          	0.200          	0.200          	0.200          	0.200          	0.200          	1.241          	1.241          	1.241          	1.371          	1.427          	1.455          	1.472          	1.477          	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	0.179302       	0.202172       	0.195510       	0.179397       	0.190585       	0.186258       	0.226619       	0.217829       	0.014128       	0.014957       	0.012696       	0.008709       	0.003948       	0.000762       	0.000065       	0.000008       	15.522818      	15.040369      	28.945038      	27.595417      	15.906296      	8.534616       	3.497679       	1.747752       	1.000313       	0.443194       	0.482019       	0.265487       	0.083261       	0.019584       	0.007765       	0.003513       	3.641303       	1.011110       	0.683469       	0.259131       	0.118740       	0.049688       	0.027589       	0.013048       	2.013161       	0.672617       	0.584202       	0.303037       	0.110906       	0.035270       	0.017313       	0.008072       	0.552868       	0.665226       	0.854760       	1.169433       	0.934027       	0.709823       	0.627542       	0.618613       	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	20.541329      	20.541329      	41.082657      	90.731654      	94.446416      	96.301585      	97.413978      	97.784658      
2006	0.050          	0.050          	0.100          	0.200          	0.200          	0.200          	0.200          	0.200          	1.241          	1.241          	1.241          	1.371          	1.427          	1.455          	1.472          	1.477          	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	0.191645       	0.239327       	0.240153       	0.231262       	0.227433       	0.242871       	0.232078       	0.217152       	0.014894       	0.017421       	0.015535       	0.011166       	0.004691       	0.000995       	0.000067       	0.000008       	15.546451      	15.020906      	28.886560      	27.404195      	15.871617      	8.540225       	3.502542       	1.750002       	1.020308       	0.428090       	0.545104       	0.336361       	0.097673       	0.024233       	0.007117       	0.003108       	3.622160       	0.774467       	0.607748       	0.331036       	0.148019       	0.071068       	0.027183       	0.011827       	2.012418       	0.570995       	0.595755       	0.385094       	0.133786       	0.047687       	0.016669       	0.007261       	0.555585       	0.737275       	0.980265       	1.163300       	0.903839       	0.671009       	0.613211       	0.613928       	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	20.541329      	20.541329      	41.082657      	90.731654      	94.446416      	96.301585      	97.413978      	97.784658      
2007	0.050          	0.050          	0.100          	0.200          	0.200          	0.200          	0.200          	0.200          	1.241          	1.241          	1.241          	1.371          	1.427          	1.455          	1.472          	1.477          	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	0.194074       	0.227053       	0.218286       	0.183741       	0.149624       	0.170003       	0.224309       	0.219140       	0.015171       	0.016716       	0.014178       	0.008830       	0.003076       	0.000698       	0.000065       	0.000008       	15.526247      	15.004578      	28.850083      	27.252215      	15.849865      	8.543946       	3.507131       	1.752219       	0.966580       	0.405961       	0.486772       	0.261963       	0.065237       	0.016712       	0.006730       	0.003062       	3.391478       	0.742414       	0.540208       	0.252036       	0.107249       	0.048804       	0.029029       	0.013707       	1.892964       	0.545038       	0.531504       	0.297485       	0.092895       	0.032799       	0.017165       	0.008021       	0.558153       	0.734142       	0.983887       	1.180324       	0.866167       	0.672058       	0.591298       	0.585158       	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	20.541329      	20.541329      	41.082657      	90.731654      	94.446416      	96.301585      	97.413978      	97.784658      
2008	0.050          	0.050          	0.100          	0.200          	0.200          	0.200          	0.200          	0.200          	1.241          	1.241          	1.241          	1.371          	1.427          	1.455          	1.472          	1.477          	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	0.187835       	0.226945       	0.191725       	0.171465       	0.168019       	0.163326       	0.211736       	0.207242       	0.014729       	0.016622       	0.012428       	0.008202       	0.003444       	0.000672       	0.000062       	0.000007       	15.489639      	15.008938      	28.872523      	27.129580      	15.831921      	8.549362       	3.511838       	1.754425       	0.936077       	0.428999       	0.464953       	0.266530       	0.081687       	0.018596       	0.006869       	0.003048       	3.222995       	0.833775       	0.636174       	0.358926       	0.167149       	0.067843       	0.027286       	0.012220       	1.809148       	0.595054       	0.555270       	0.345917       	0.130186       	0.042211       	0.016531       	0.007383       	0.561325       	0.713686       	0.872827       	0.963756       	0.778862       	0.622179       	0.605832       	0.604132       	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	20.541329      	20.541329      	41.082657      	90.731654      	94.446416      	96.301585      	97.413978      	97.784658      
2009	0.050          	0.050          	0.100          	0.200          	0.200          	0.200          	0.200          	0.200          	1.241          	1.241          	1.241          	1.371          	1.427          	1.455          	1.472          	1.477          	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	0.229123       	0.259580       	0.247760       	0.228678       	0.203528       	0.204863       	0.191545       	0.175305       	0.017778       	0.018844       	0.016011       	0.010885       	0.004159       	0.000844       	0.000056       	0.000006       	15.451033      	14.985526      	28.813295      	26.952733      	15.806786      	8.556470       	3.516305       	1.756368       	0.994573       	0.481439       	0.576086       	0.331251       	0.093734       	0.023792       	0.006503       	0.002683       	3.329475       	0.934177       	0.701586       	0.345821       	0.153446       	0.074702       	0.029281       	0.012352       	1.889718       	0.667469       	0.653844       	0.387623       	0.133200       	0.048898       	0.017106       	0.007172       	0.567573       	0.714500       	0.931952       	1.120878       	0.868059       	0.654583       	0.584184       	0.580616       	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	20.541329      	20.541329      	41.082657      	90.731654      	94.446416      	96.301585      	97.413978      	97.784658      
2010	0.050          	0.050          	0.100          	0.200          	0.200          	0.200          	0.200          	0.200          	1.241          	1.241          	1.241          	1.371          	1.427          	1.455          	1.472          	1.477          	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	0.193256       	0.234866       	0.230316       	0.199644       	0.192117       	0.198478       	0.236971       	0.227603       	0.015003       	0.017165       	0.014934       	0.009456       	0.003915       	0.000820       	0.000070       	0.000008       	15.540391      	15.002314      	28.787757      	26.803210      	15.782811      	8.562976       	3.522051       	1.759053       	1.115126       	0.485357       	0.554586       	0.290374       	0.087595       	0.022576       	0.008346       	0.003705       	4.081364       	1.052343       	0.744618       	0.320212       	0.145701       	0.065505       	0.032056       	0.014998       	2.250487       	0.716248       	0.657504       	0.346996       	0.125449       	0.044129       	0.019623       	0.009035       	0.551406       	0.680622       	0.883009       	1.083646       	0.860997       	0.673681       	0.612141       	0.602431       	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	20.541329      	20.541329      	41.082657      	90.731654      	94.446416      	96.301585      	97.413978      	97.784658      
2011	0.050          	0.050          	0.100          	0.200          	0.200          	0.200          	0.200          	0.200          	1.241          	1.241          	1.241          	1.371          	1.427          	1.455          	1.472          	1.477          	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	0.253871       	0.280878       	0.265922       	0.235070       	0.218180       	0.214019       	0.195462       	0.173705       	0.019727       	0.020424       	0.017201       	0.011071       	0.004429       	0.000885       	0.000058       	0.000006       	15.502251      	14.965151      	28.715435      	26.625799      	15.753827      	8.569106       	3.526601       	1.761033       	1.112888       	0.492074       	0.599000       	0.333176       	0.096312       	0.023166       	0.006627       	0.002733       	3.743118       	0.879291       	0.677935       	0.359984       	0.158454       	0.070172       	0.028339       	0.011829       	2.118042       	0.653104       	0.660589       	0.395018       	0.137195       	0.046530       	0.016799       	0.006988       	0.565850       	0.742762       	0.974414       	1.097320       	0.865836       	0.663084       	0.592787       	0.590724       	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	20.541329      	20.541329      	41.082657      	90.731654      	94.446416      	96.301585      	97.413978      	97.784658      
2012	0.050          	0.050          	0.100          	0.200          	0.200          	0.200          	0.200          	0.200          	1.241          	1.241          	1.241          	1.371          	1.427          	1.455          	1.472          	1.477          	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	32.000         	0.213185       	0.242382       	0.218857       	0.185215       	0.185107       	0.201883       	0.251389       	0.248891       	0.016618       	0.017677       	0.014172       	0.008679       	0.003745       	0.000837       	0.000075       	0.000009       	15.455673      	14.957250      	28.702406      	26.489596      	15.729761      	8.574431       	3.532196       	1.763793       	1.031828       	0.420138       	0.487891       	0.262466       	0.081855       	0.021267       	0.008176       	0.003812       	3.560397       	0.747571       	0.548491       	0.283320       	0.130814       	0.057160       	0.028689       	0.013993       	1.997565       	0.557314       	0.537316       	0.311076       	0.114975       	0.039652       	0.018077       	0.008688       	0.561051       	0.745499       	0.979626       	1.097967       	0.878918       	0.693698       	0.630114       	0.620937       	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	33.100000      	20.541329      	20.541329      	41.082657      	90.731654      	94.446416      	96.301585      	97.413978      	97.784658      
